Line output v1.0 
Length: 21 
0.03
0.0 0.0 0
0.0 1.639544248369147 -0.0009145386023289698
0.0 1.5634414517663262 -0.0044708229819979
0.0 1.5526928085093905 -0.002796593525201385
0.0 1.5459179830434222 -0.0016347204396278184
0.0 1.5418089338531522 -0.0010072479154463341
0.0 1.5392144755825827 -0.0006478117158444511
0.0 1.5375308082314805 -0.00042464551986960014
0.0 1.5364428557138228 -0.0002737723031285222
0.0 1.5357851307362342 -0.00016357874676305653
0.0 1.5355396932500036 4.130670553250219e-17
0.0 1.535785130736234 0.00016357874676271237
0.0 1.536442855713821 0.00027377230312760134
0.0 1.5375308082314751 0.00042464551986838177
0.0 1.5392144755825736 0.0006478117158434842
0.0 1.541808933853139 0.0010072479154457962
0.0 1.5459179830434067 0.0016347204396272381
0.0 1.5526928085093734 0.0027965935252010454
0.0 1.5634414517663078 0.004470822981997576
0.0 1.639544248369127 0.0009145386023290493
0.0 0.0 0
0.04
0.0 0.0 0
0.0 3.063221956042444 -0.00319823350642736
0.0 2.9123114914516255 -0.008232701331424808
0.0 2.8929713897897087 -0.005238846823915448
0.0 2.881030525453004 -0.002896732036726609
0.0 2.874214232279586 -0.0016838685525659557
0.0 2.870171318716812 -0.0010222718526231374
0.0 2.8676981091542104 -0.0006354261497839785
0.0 2.8661794051302496 -0.0003913767541917847
0.0 2.8652964544008737 -0.00022503882104661806
0.0 2.8649647674268794 1.0300412755865518e-15
0.0 2.8652964544008777 0.00022503882104674743
0.0 2.8661794051302554 0.0003913767541914354
0.0 2.867698109154214 0.000635426149783394
0.0 2.8701713187168156 0.0010222718526229136
0.0 2.874214232279587 0.0016838685525663306
0.0 2.8810305254530064 0.0028967320367268086
0.0 2.8929713897897114 0.005238846823915377
0.0 2.9123114914516277 0.008232701331424576
0.0 3.0632219560424465 0.003198233506427617
0.0 0.0 0
0.05
0.0 0.0 0
0.0 3.6192499554549395 -0.006252267171850143
0.0 3.441416186909287 -0.008211592592051103
0.0 3.4231143521504683 -0.005472566449235738
0.0 3.4121532355581907 -0.0027540205361318995
0.0 3.4065581357718258 -0.0014534656026527785
0.0 3.4036026633531584 -0.0008026843991674749
0.0 3.401987194700736 -0.0004569703011751836
0.0 3.4010933367368597 -0.00025946901624720054
0.0 3.4006231432993985 -0.0001342799064163556
0.0 3.4004491580899483 5.275276589087195e-16
0.0 3.4006231432994003 0.00013427990641659275
0.0 3.401093336736864 0.0002594690162475364
0.0 3.40198719470074 0.0004569703011752385
0.0 3.4036026633531655 0.0008026843991675258
0.0 3.406558135771831 0.0014534656026537018
0.0 3.412153235558199 0.0027540205361325895
0.0 3.4231143521504794 0.005472566449235952
0.0 3.441416186909297 0.008211592592051033
0.0 3.6192499554549515 0.006252267171850428
0.0 0.0 0
0.06
0.0 0.0 0
0.0 3.7055234127244647 -0.009198644950836776
0.0 3.5309974682869765 -0.005838356146084491
0.0 3.5191970499222576 -0.004405891291359888
0.0 3.5122478792434917 -0.0019188169157255501
0.0 3.5094046253448665 -0.0008739353957031507
0.0 3.5082495145404025 -0.00041739092243530144
0.0 3.5077879218608934 -0.00020739667233481097
0.0 3.507616881225599 -0.00010217503199708326
0.0 3.5075765575342106 -3.7737967553719566e-05
0.0 3.507566448822316 2.0496578853077558e-16
0.0 3.507576557534211 3.773796755394576e-05
0.0 3.5076168812256 0.00010217503199756145
0.0 3.507787921860896 0.00020739667233463495
0.0 3.5082495145404065 0.00041739092243480786
0.0 3.5094046253448674 0.0008739353957036584
0.0 3.5122478792434944 0.0019188169157258084
0.0 3.519197049922263 0.004405891291360284
0.0 3.53099746828698 0.005838356146084479
0.0 3.7055234127244687 0.009198644950837016
0.0 0.0 0
0.07
0.0 0.0 0
0.0 3.662317990743276 -0.01160032497976028
0.0 3.499717992567471 -0.002847087253399252
0.0 3.4951506693168586 -0.0031230673387314806
0.0 3.4920661584310664 -0.0011102102137020141
0.0 3.4914438071526153 -0.0004139522057690505
0.0 3.4914960471727046 -0.00016529834594711446
0.0 3.49167564114555 -7.246295150279002e-05
0.0 3.491838167164119 -3.1347147542442846e-05
0.0 3.4919647344857982 -1.2307631225505346e-06
0.0 3.4920138730358024 1.0782259242782137e-16
0.0 3.491964734485798 1.2307631224697266e-06
0.0 3.491838167164117 3.134714754309918e-05
0.0 3.491675641145552 7.246295150270334e-05
0.0 3.4914960471727072 0.00016529834594655184
0.0 3.4914438071526153 0.0004139522057692863
0.0 3.4920661584310664 0.0011102102137019755
0.0 3.4951506693168617 0.003123067338731687
0.0 3.49971799256747 0.002847087253399083
0.0 3.662317990743275 0.011600324979760516
0.0 0.0 0
0.08
0.0 0.0 0
0.0 3.612770850666901 -0.013407773685831353
0.0 3.4621122310204147 9.270626224023111e-06
0.0 3.4636375750534203 -0.0020670986169841416
0.0 3.463238202710188 -0.0005599216104409573
0.0 3.4638591674373376 -0.00016979906455949948
0.0 3.464413626630554 -6.776156641416316e-05
0.0 3.464769122619872 -3.869421197031644e-05
0.0 3.464976970200696 -2.269231519265754e-05
0.0 3.46510292344019 -1.8864095717185623e-06
0.0 3.4651467344608538 -1.9678018411193208e-16
0.0 3.4651029234401873 1.8864095714342413e-06
0.0 3.4649769702006923 2.269231519317851e-05
0.0 3.4647691226198716 3.869421197015698e-05
0.0 3.464413626630553 6.776156641388332e-05
0.0 3.4638591674373362 0.00016979906456012286
0.0 3.4632382027101873 0.0005599216104406769
0.0 3.4636375750534234 0.0020670986169843367
0.0 3.4621122310204133 -9.270626224412421e-06
0.0 3.612770850666897 0.013407773685831646
0.0 0.0 0
0.09
0.0 0.0 0
0.0 3.576253483571093 -0.014710974700326878
0.0 3.4360260839526378 0.0025515200604754817
0.0 3.442280854422018 -0.0012964052190643602
0.0 3.4435007164280877 -0.0002379495462036129
0.0 3.4446705379838325 -7.204987831011515e-05
0.0 3.4453358518103316 -5.028772204019419e-05
0.0 3.445673166611097 -4.30479944669534e-05
0.0 3.4458420422177563 -2.9634578698044936e-05
0.0 3.445936022855141 -7.98887531543546e-06
0.0 3.4459654085342097 -1.4486560844167465e-16
0.0 3.445936022855139 7.988875315061471e-06
0.0 3.445842042217753 2.9634578698664948e-05
0.0 3.4456731666110976 4.3047994466932064e-05
0.0 3.4453358518103316 5.028772203977903e-05
0.0 3.4446705379838307 7.20498783107184e-05
0.0 3.4435007164280873 0.00023794954620317998
0.0 3.442280854422023 0.0012964052190647959
0.0 3.436026083952637 -0.002551520060475962
0.0 3.5762534835710893 0.014710974700327091
0.0 0.0 0
0.1
0.0 0.0 0
0.0 3.547448246965257 -0.015611091951869991
0.0 3.4164383373294727 0.004778818433449757
0.0 3.4263068815109587 -0.0007545944693866495
0.0 3.4284350040436604 -6.020643905892452e-05
0.0 3.4297959092433903 -4.249657714411873e-05
0.0 3.4304360923072252 -5.5156309329836944e-05
0.0 3.4307275976030187 -4.895460173792614e-05
0.0 3.430869672446933 -3.1601929511628824e-05
0.0 3.430950834183834 -8.72024788181508e-06
0.0 3.430975179390132 -5.972636373820661e-16
0.0 3.4309508341838306 8.720247881303824e-06
0.0 3.4308696724469274 3.1601929511860925e-05
0.0 3.430727597603015 4.895460173807963e-05
0.0 3.4304360923072226 5.515630932944139e-05
0.0 3.4297959092433854 4.249657714478304e-05
0.0 3.4284350040436586 6.020643905895404e-05
0.0 3.426306881510963 0.0007545944693873851
0.0 3.4164383373294713 -0.0047788184334502885
0.0 3.547448246965253 0.015611091951870146
0.0 0.0 0
0.11
0.0 0.0 0
0.0 3.521219451726466 -0.016188616738840034
0.0 3.398569691097392 0.006720219134947564
0.0 3.4112035976348642 -0.00037866932676622924
0.0 3.4138072769300414 3.750257772681219e-05
0.0 3.4152054597875225 -3.616679514281926e-05
0.0 3.4157998968783154 -5.8552732561193934e-05
0.0 3.4160669481204957 -4.7508532307157486e-05
0.0 3.416205884416396 -2.752884684722629e-05
0.0 3.416289651040676 -5.867806112965838e-06
0.0 3.4163147967950893 -2.1058617628488154e-17
0.0 3.416289651040676 5.867806112888889e-06
0.0 3.416205884416394 2.75288468476858e-05
0.0 3.4160669481204966 4.750853230724903e-05
0.0 3.415799896878318 5.8552732560613994e-05
0.0 3.4152054597875217 3.616679514308445e-05
0.0 3.4138072769300427 -3.7502577727104676e-05
0.0 3.4112035976348696 0.0003786693267670121
0.0 3.398569691097392 -0.0067202191349480835
0.0 3.5212194517264632 0.016188616738840193
0.0 0.0 0
0.12
0.0 0.0 0
0.0 3.495466952098665 -0.01650483657449307
0.0 3.38049812530351 0.008402965201701001
0.0 3.39524789701836 -0.0001219206340428404
0.0 3.3980644915078986 9.264387381629914e-05
0.0 3.399440909477217 -3.421133819567842e-05
0.0 3.4000010154654525 -5.5764939121341006e-05
0.0 3.4002630083917365 -4.0871124773928354e-05
0.0 3.4004091265611374 -2.1319661308535656e-05
0.0 3.400498161700677 -2.7610904083298495e-06
0.0 3.4005241594847644 -4.908241973975614e-16
0.0 3.400498161700675 2.7610904085631084e-06
0.0 3.4004091265611347 2.131966130934519e-05
0.0 3.400263008391737 4.087112477408896e-05
0.0 3.400001015465457 5.57649391209933e-05
0.0 3.3994409094772173 3.421133819572182e-05
0.0 3.3980644915079 -9.264387381670367e-05
0.0 3.395247897018365 0.00012192063404374197
0.0 3.3804981253035105 -0.008402965201701426
0.0 3.4954669520986634 0.016504836574493094
0.0 0.0 0
0.13
0.0 0.0 0
0.0 3.4696152469681962 -0.016607946280380245
0.0 3.3617323818536486 0.009851216270737758
0.0 3.3780909283577136 4.824472719903848e-05
0.0 3.3809568442315423 0.00012545971512685324
0.0 3.3822912114099997 -3.050163056628189e-05
0.0 3.3828301549903745 -4.825479615786013e-05
0.0 3.38309569235109 -3.23706789517543e-05
0.0 3.3832491617099985 -1.5510892775824563e-05
0.0 3.3833402970668707 -7.003229119206892e-07
0.0 3.383365248677778 -1.5259227738298497e-16
0.0 3.38334029706687 7.003229122951997e-07
0.0 3.383249161709998 1.551089277675804e-05
0.0 3.383095692351093 3.237067895205492e-05
0.0 3.382830154990382 4.825479615762937e-05
0.0 3.3822912114100023 3.050163056621424e-05
0.0 3.3809568442315454 -0.0001254597151273653
0.0 3.3780909283577207 -4.8244727197995344e-05
0.0 3.361732381853652 -0.009851216270738207
0.0 3.469615246968198 0.016607946280380117
0.0 0.0 0
0.14
0.0 0.0 0
0.0 3.443527164336621 -0.01653715653462853
0.0 3.3421923893572467 0.011087759155939661
0.0 3.3597588122709356 0.000155229698433351
0.0 3.362570537070523 0.0001470578824925211
0.0 3.363858090286124 -2.366632910871726e-05
0.0 3.364384636720225 -3.8132729019394284e-05
0.0 3.364655403347184 -2.3875477951706005e-05
0.0 3.364813044528675 -1.0787982878841918e-05
0.0 3.3649029728453974 4.548834734816875e-07
0.0 3.364925529332361 8.883714946542851e-17
0.0 3.364902972845397 -4.548834733501134e-07
0.0 3.364813044528673 1.0787982879546042e-05
0.0 3.3646554033471863 2.3875477952057022e-05
0.0 3.364384636720233 3.813272901917241e-05
0.0 3.363858090286126 2.3666329108882982e-05
0.0 3.3625705370705266 -0.00014705788249288297
0.0 3.3597588122709428 -0.00015522969843190986
0.0 3.3421923893572525 -0.011087759155939795
0.0 3.4435271643366274 0.01653715653462829
0.0 0.0 0
0.15
0.0 0.0 0
0.0 3.4171353605996546 -0.01632495697147696
0.0 3.3218626691909567 0.012134379712826925
0.0 3.3403182885105744 0.00021640186866828806
0.0 3.3430108504466114 0.0001637755027346713
0.0 3.3442532781730208 -1.3823972314431466e-05
0.0 3.344772408846435 -2.6847541663919487e-05
0.0 3.345047268702343 -1.6051642306723958e-05
0.0 3.345206041433403 -6.983151478797567e-06
0.0 3.345293030552136 1.1962862937486946e-06
0.0 3.345312847636692 -5.456472562334257e-16
0.0 3.345293030552132 -1.1962862940960636e-06
0.0 3.3452060414333946 6.983151479113057e-06
0.0 3.345047268702339 1.605164230697531e-05
0.0 3.3447724088464383 2.684754166385309e-05
0.0 3.3442532781730168 1.382397231488056e-05
0.0 3.3430108504466105 -0.0001637755027347687
0.0 3.340318288510577 -0.00021640186866694
0.0 3.321862669190958 -0.012134379712827015
0.0 3.4171353605996573 0.016324956971476654
0.0 0.0 0
0.16
0.0 0.0 0
0.0 3.3903797625627896 -0.01599847269744807
0.0 3.3007323685374583 0.013011561198869348
0.0 3.319823210290062 0.00024481630714895815
0.0 3.3223571167273476 0.00017925186488780431
0.0 3.3235586707543767 -1.5133597196944318e-06
0.0 3.324072924666629 -1.5239214782258777e-05
0.0 3.3243500020292585 -9.00314538919814e-06
0.0 3.3245078661945837 -3.76622461569635e-06
0.0 3.3245914771589273 1.875791321610291e-06
0.0 3.3246088331749797 -4.554568643512508e-16
0.0 3.3245914771589224 -1.875791321758441e-06
0.0 3.3245078661945757 3.7662246159562897e-06
0.0 3.324350002029254 9.003145388920377e-06
0.0 3.3240729246666327 1.5239214782058652e-05
0.0 3.3235586707543705 1.5133597199879319e-06
0.0 3.3223571167273445 -0.0001792518648877698
0.0 3.319823210290063 -0.00024481630714747095
0.0 3.300732368537457 -0.013011561198869323
0.0 3.390379762562792 0.015998472697447863
0.0 0.0 0
0.17
0.0 0.0 0
0.0 3.3632141200323695 -0.0155804251422686
