Line output v1.0 
Length: 21 
0.03
12325.63030759211 0.0 0
12391.293549524478 0.9457932220480636 0.0
12587.041484068593 1.79202926282791 0.0
12856.022802324856 2.538708122339539 0.0
13147.859505046668 3.185829800582951 0.0
13433.737627646935 3.733394297558146 0.0
13699.78145272536 4.181401613265123 0.0
13923.683410984266 4.5298517477038835 0.0
14094.030360998584 4.778744700874427 0.0
14199.860497602629 4.928080472776752 0.0
14235.573109088926 4.977859063410861 0.0
14201.940868782502 4.928080472776752 0.0
14099.172432617139 4.778744700874427 0.0
13930.937568673737 4.5298517477038835 0.0
13709.18689928988 4.181401613265123 0.0
13445.133550074283 3.733394297558146 0.0
13154.15761411083 3.185829800582951 0.0
12875.738301593754 2.538708122339539 0.0
12612.498493309253 1.79202926282791 0.0
12408.121568377328 0.9457932220480636 0.0
12342.56610129843 -0.0 0
0.04
4040.151672439676 0.0 0
4041.538734400904 0.9425385007680499 0.0
4028.947758466131 1.7858624225078839 0.0
4005.4139838103792 2.529971765219502 0.0
3974.8936647224073 3.1748665289029048 0.0
3941.4671955890376 3.7205467135580914 0.0
3906.263719513943 4.167012319185062 0.0
3873.817383134203 4.514263345783818 0.0
3847.021942729564 4.762299793354357 0.0
3828.3080777778496 4.911121661896681 0.0
3822.0522048081707 4.960728951410789 0.0
3828.500838003117 4.911121661896681 0.0
3845.492080971012 4.762299793354357 0.0
3871.380235750503 4.514263345783818 0.0
3902.56075158517 4.167012319185062 0.0
3936.823891500435 3.7205467135580914 0.0
3970.494753696255 3.1748665289029048 0.0
3997.089074406179 2.529971765219502 0.0
4019.8344169626416 1.7858624225078839 0.0
4032.7441532551693 0.9425385007680499 0.0
4032.148210427652 -0.0 0
0.05
387.0497420921039 0.0 0
385.25541304018446 0.938375922620099 0.0
377.9749564230816 1.7779754323328192 0.0
363.03835989698104 2.5187985291381603 0.0
343.0335877817943 3.160845213036123 0.0
320.41589400991063 3.7041154840267065 0.0
296.56387727432747 4.1486093421099115 0.0
274.4399008100038 4.494326787285737 0.0
256.0565699859263 4.741267819554184 0.0
243.84356906220836 4.889432438915253 0.0
239.4069260828961 4.938820645368942 0.0
242.14699539160662 4.889432438915253 0.0
252.05859815477555 4.741267819554184 0.0
269.1342477748267 4.494326787285737 0.0
291.16374574913567 4.1486093421099115 0.0
315.6126497504588 3.7041154840267065 0.0
339.0877802881032 3.160845213036123 0.0
357.3123199240928 2.5187985291381603 0.0
371.5678677249797 1.7779754323328192 0.0
379.8964137609632 0.938375922620099 0.0
381.8366551528156 -0.0 0
0.06
-332.5875397099525 0.0 0
-335.6264763061537 0.9333219153984598 0.0
-347.7704078441398 1.7683994186497132 0.0
-366.09597339389103 2.5052325097537604 0.0
-386.54580517555326 3.1438211887106013 0.0
-406.60910783442597 3.684165455520236 0.0
-425.62342085841647 4.126265310182664 0.0
-441.6836951022793 4.470120752697887 0.0
-453.94622699009847 4.715731783065902 0.0
-461.5463137132814 4.863098401286711 0.0
-463.8800414263214 4.9122206073603145 0.0
-461.45841596130487 4.863098401286711 0.0
-454.3586305215986 4.715731783065902 0.0
-442.37233375341407 4.470120752697887 0.0
-426.5281786951886 4.126265310182664 0.0
-407.5825642885586 3.684165455520236 0.0
-387.09200805287213 3.1438211887106013 0.0
-368.7465054864967 2.5052325097537604 0.0
-351.20871363241963 1.7683994186497132 0.0
-338.3277547682684 0.9333219153984598 0.0
-335.08179063442896 -0.0 0
0.07
-238.11467712086312 0.0 0
-239.2941585545675 0.9273964249606796 0.0
-244.50400306037062 1.7571721736097088 0.0
-251.76523146737546 2.4893272459470874 0.0
-259.0545292432666 3.123861641972816 0.0
-265.39841559684663 3.6607753616868934 0.0
-270.9380277899622 4.100068405089321 0.0
-275.1630368363705 4.441740772180098 0.0
-278.0477351727283 4.685792462959223 0.0
-279.631183909506 4.832223477426699 0.0
-279.9745204091072 4.881033815582525 0.0
-279.4075429056322 4.832223477426699 0.0
-277.8656844849672 4.685792462959223 0.0
-275.015199632973 4.441740772180098 0.0
-270.98886324866316 4.100068405089321 0.0
-265.61625995606556 3.6607753616868934 0.0
-259.2115197417906 3.123861641972816 0.0
-253.25975656315885 2.4893272459470874 0.0
-246.55021473300067 1.7571721736097088 0.0
-241.08026702853908 0.9273964249606796 0.0
-239.75327743284745 -0.0 0
0.08
-144.88904518103166 0.0 0
-145.7445460921218 0.9206228365104177 0.0
-149.7789134036455 1.7443380060197387 0.0
-154.78986135387422 2.471145508527963 0.0
-159.28805016743192 3.101045344035091 0.0
-162.75532672962237 3.634037512541122 0.0
-165.5450774530803 4.070122014046056 0.0
-167.43449782313965 4.409298848549895 0.0
-168.53377089616205 4.651568016052636 0.0
-169.05068461165015 4.796929516554282 0.0
-169.09543745354202 4.84538335005483 0.0
-168.8580165280574 4.796929516554282 0.0
-168.28220376723027 4.651568016052636 0.0
-167.13477786138492 4.409298848549895 0.0
-165.41952341526957 4.070122014046056 0.0
-162.79173204403259 3.634037512541122 0.0
-159.27791541810743 3.101045344035091 0.0
-155.84538566110527 2.471145508527963 0.0
-151.27200574227183 1.7443380060197387 0.0
-147.10404100725182 0.9206228365104177 0.0
-146.1036508673178 -0.0 0
0.09
-123.20309730911194 0.0 0
-124.01345215209042 0.9130278823067286 0.0
-127.59964121440281 1.7299475664759068 0.0
-131.74113673643535 2.450759052507535 0.0
-135.268964243613 3.075462340401612 0.0
-137.8908880644986 3.6040574301581394 0.0
-139.98184336695456 4.036544321777115 0.0
-141.37452908189863 4.372923015258542 0.0
-142.17081216132428 4.613193510602418 0.0
-142.55441903039684 4.757355807808744 0.0
-142.6180573475179 4.805409906877519 0.0
-142.48377406340148 4.757355807808744 0.0
-142.07809832201707 4.613193510602418 0.0
-141.2341692005912 4.372923015258542 0.0
-139.96270769455288 4.036544321777115 0.0
-137.9599630526689 3.6040574301581394 0.0
-135.22598493816116 3.075462340401612 0.0
-132.54971179125909 2.450759052507535 0.0
-128.75585251474513 1.7299475664759068 0.0
-125.0624821659821 0.9130278823067286 0.0
-124.11554343930823 -0.0 0
0.1
-134.01196506551017 0.0 0
-134.8919267714288 0.90464153616405 0.0
-138.49190489135296 1.7140576474687261 0.0
-142.5169608839898 2.428248333914029 0.0
-145.94698447821287 3.047213595499958 0.0
-148.5743214492035 3.570953432226513 0.0
-150.73274234667875 3.9994678440936946 0.0
-152.24104935442105 4.332756831101503 0.0
-153.17362089501782 4.570820393249937 0.0
-153.67056481116364 4.713658530538997 0.0
-153.8056818431219 4.761271242968684 0.0
-153.6678503535271 4.713658530538997 0.0
-153.17448216954398 4.570820393249937 0.0
-152.2000932886124 4.332756831101503 0.0
-150.77703253293646 3.9994678440936946 0.0
-148.6590378436657 3.570953432226513 0.0
-145.86488459030437 3.047213595499958 0.0
-143.1486065221432 2.428248333914029 0.0
-139.40854659818822 1.7140576474687261 0.0
-135.70133582532273 0.90464153616405 0.0
-134.69007625026939 -0.0 0
0.11
-150.50830162937018 0.0 0
-151.4362614738891 0.8954968951592499 0.0
-155.01891487797982 1.6967309592491049 0.0
-158.93961258452646 2.4037021922695656 0.0
-162.29703549263513 3.016410594220631 0.0
-164.93291869477173 3.534856165102302 0.0
-167.1326111201296 3.959038904914578 0.0
-168.7081217988735 4.28895881365746 0.0
-169.718870071659 4.524615891330947 0.0
-170.27516573809186 4.6660101379350385 0.0
-170.44735039925894 4.713141553469736 0.0
-170.30625334411255 4.6660101379350385 0.0
-169.76275151081654 4.524615891330947 0.0
-168.71520197654166 4.28895881365746 0.0
-167.20158541626245 3.959038904914578 0.0
-165.0158667913205 3.534856165102302 0.0
-162.18486938916524 3.016410594220631 0.0
-159.43173015557934 2.4037021922695656 0.0
-155.746380498965 1.6967309592491049 0.0
-152.05722191104803 0.8954968951592499 0.0
-151.0037032652307 -0.0 0
0.12
-165.63454792099708 0.0 0
-166.59947861931678 0.8856300490125854 0.0
-170.16809384266082 1.6780358823396353 0.0
-174.02175413301066 2.37721749998115 0.0
-177.34908688763267 2.9831749019371294 0.0
-180.01760251345584 3.4959080882075737 0.0
-182.2646993673214 3.9154170587924826 0.0
-183.89942748782553 4.241701813691856 0.0
-184.97181705275503 4.474762352905694 0.0
-185.56979743364417 4.614598676433998 0.0
-185.76421008369616 4.661210784276765 0.0
-185.6140259175043 4.614598676433998 0.0
-185.0278718860417 4.474762352905694 0.0
-183.92182932241906 4.241701813691856 0.0
-182.33449021096496 3.9154170587924826 0.0
-180.0896349798199 3.4959080882075737 0.0
-177.2152472580368 2.9831749019371294 0.0
-174.40663635971353 2.37721749998115 0.0
-170.74951076582246 1.6780358823396353 0.0
-167.0764295850555 0.8856300490125854 0.0
-165.9914055351975 -0.0 0
0.13
-178.8658982521007 0.0 0
-179.86150912260706 0.8750799376580636 0.0
-183.41914907670184 1.6580461976679097 0.0
-187.232475874118 2.348898780029539 0.0
-190.55914748294572 2.947637684742951 0.0
-193.2782944639672 3.4542629118081454 0.0
-195.58201590867276 3.868774461225123 0.0
-197.2784615637329 4.191172332993883 0.0
-198.41017455766163 4.421456527114426 0.0
-199.045801495056 4.559627043586752 0.0
-199.25711701411845 4.605683882410861 0.0
-199.09433973783126 4.559627043586752 0.0
-198.46622898331574 4.421456527114426 0.0
-197.30359383392232 4.191172332993883 0.0
-195.64500725519457 3.868774461225123 0.0
-193.33951212353023 3.4542629118081454 0.0
-190.4138727371467 2.947637684742951 0.0
-187.53718746941433 2.348898780029539 0.0
-183.88973859000538 1.6580461976679097 0.0
-180.2303478230961 0.8750799376580636 0.0
-179.12002295687282 -0.0 0
0.14
-190.77895108358496 0.0 0
-191.80277982617724 0.8638881975653138 0.0
-195.35832015883426 1.6368407953869102 0.0
-199.15847115368658 2.3188577934647894 0.0
-202.5124942792976 2.9099391917989514 0.0
-205.30141729006067 3.4100849903893966 0.0
-207.6752720102345 3.819295189236124 0.0
-209.44198634663894 4.1375697883391345 0.0
-210.63718657612753 4.364908787698427 0.0
-211.31216505813143 4.501312187314003 0.0
-211.53901078264553 4.546779987185862 0.0
-211.36096743947132 4.501312187314003 0.0
-210.6883607235196 4.364908787698427 0.0
-209.46478236880105 4.1375697883391345 0.0
-207.72938493127117 3.819295189236124 0.0
-205.35392466442823 3.4100849903893966 0.0
-202.3635486726231 2.9099391917989514 0.0
-199.4035306830094 2.3188577934647894 0.0
-195.7448480492844 1.6368407953869102 0.0
-192.09050093338246 0.8638881975653138 0.0
-190.95720425421706 -0.0 0
0.15
-201.6918651289801 0.0 0
-202.74164627517573 0.8520989974194624 0.0
-206.3000402601521 1.614503363531613 0.0
-210.10377116045476 2.287213098336452 0.0
-213.50082697756426 2.870228201833979 0.0
-216.36817654742146 3.3635486740241936 0.0
-218.81741942026576 3.7671745149070968 0.0
-220.65692027103546 4.081105724482689 0.0
-221.91583741597157 4.305342302750968 0.0
-222.63004736041148 4.439884249711936 0.0
-222.87142862613726 4.484731565365592 0.0
-222.6773547756955 4.439884249711936 0.0
-221.960496634218 4.305342302750968 0.0
-220.6755752287115 4.081105724482689 0.0
-218.86268253277441 3.7671745149070968 0.0
-216.41417992085857 3.3635486740241936 0.0
-213.35362354243853 2.870228201833979 0.0
-210.30398027300933 2.287213098336452 0.0
-206.62198412939276 1.614503363531613 0.0
-202.96797817575435 0.8520989974194624 0.0
-201.81386583734957 -0.0 0
0.16
-211.69366345754418 0.0 0
-212.76691716134513 0.8397588638075116 0.0
-216.32975466577795 1.5911220577405483 0.0
-220.14597395057203 2.2540895817991102 0.0
-223.59287837653937 2.828661435983197 0.0
-226.53989203394252 3.314837620292809 0.0
-229.06385801737085 3.7126181347279457 0.0
-230.97418998625298 4.022002979288608 0.0
-232.2940120340468 4.242992153974796 0.0
-233.0457336302179 4.375585658786508 0.0
-233.30059631917052 4.419783493723745 0.0
-233.09081679733302 4.375585658786508 0.0
-232.3318703238801 4.242992153974796 0.0
-230.9881938135955 4.022002979288608 0.0
-229.1009273399068 3.7126181347279457 0.0
-226.5811051273872 3.314837620292809 0.0
-223.45087568287317 2.828661435983197 0.0
-220.31187626255846 2.2540895817991102 0.0
-216.60121535147172 1.5911220577405483 0.0
-212.94626998390746 0.8397588638075116 0.0
-211.77372580434093 -0.0 0
0.17
-220.785142604603 0.0 0
-221.87910642129998 0.8269164975991573 0.0
-225.44522247407946 1.5667891533457716 0.0
-229.27703673781318 2.2196179672398433 0.0
-232.77442637929022 2.785402939281372 0.0
-235.79743418070987 3.264144069470358 0.0
-238.39165158956035 3.6558413578068008 0.0
-240.36805939490134 3.960494804290701 0.0
-241.7441473260681 4.178104408922058 0.0
-242.5306836229738 4.308670171700872 0.0
-242.79789449131658 4.352192092627144 0.0
-242.57332822281396 4.308670171700872 0.0
-241.77554616225672 4.178104408922058 0.0
-240.3775006175022 3.960494804290701 0.0
-238.42135425478742 3.6558413578068008 0.0
-235.8350632231859 3.264144069470358 0.0
-232.63965859766316 2.785402939281372 0.0
-229.41610781462336 2.2196179672398433 0.0
-225.6764169433936 1.5667891533457716 0.0
-222.0220268577979 0.8269164975991573 0.0
-220.83372778135572 -0.0 0
0.18
-228.94822573892063 0.0 0
-230.05993320533295 0.8136225817467048 0.0
-233.62624033370494 1.5416006812042826 0.0
