Line output v1.0 
Length: 21 
0.12
-255.3471237079015 0.9112107842767645 0
-259.70618481590594 1.6237107842767644 0.0
-263.9546884053019 2.2612107842767646 0.0
-266.9127721463932 2.8237107842767646 0.0
-268.7637224677975 3.3112107842767644 0.0
-269.7924327462794 3.7237107842767645 0.0
-270.2413258239253 4.061210784276764 0.0
-270.31231508720595 4.323710784276765 0.0
-270.2059625981293 4.511210784276765 0.0
-270.0380515851915 4.623710784276764 0.0
-269.9504721141788 4.661210784276765 0.0
-270.03805158519197 4.623710784276764 0.0
-270.2059625981301 4.511210784276765 0.0
-270.312315087207 4.323710784276765 0.0
-270.2413258239265 4.061210784276764 0.0
-269.7924327462807 3.7237107842767645 0.0
-268.763722467799 3.3112107842767644 0.0
-266.9127721463948 2.8237107842767646 0.0
-263.9546884053032 2.2612107842767646 0.0
-259.7061848159071 1.6237107842767644 0.0
-255.3471237079024 0.9112107842767645 0
0.23
-402.0805790846791 0.15666654195538032 0
-404.11023827589435 0.8691665419553803 0.0
-405.14835973934663 1.5066665419553804 0.0
-405.5094677786222 2.06916654195538 0.0
-405.53142255176624 2.55666654195538 0.0
-405.3706268124591 2.9691665419553805 0.0
-405.1229531303743 3.30666654195538 0.0
-404.8568645224223 3.56916654195538 0.0
-404.6097236863872 3.75666654195538 0.0
-404.43408895936324 3.86916654195538 0.0
-404.33679151879574 3.9066665419553805 0.0
-404.434088959364 3.86916654195538 0.0
-404.6097236863885 3.75666654195538 0.0
-404.8568645224244 3.56916654195538 0.0
-405.12295313037686 3.30666654195538 0.0
-405.37062681246204 2.9691665419553805 0.0
-405.5314225517693 2.55666654195538 0.0
-405.50946777862566 2.06916654195538 0.0
-405.1483597393506 1.5066665419553804 0.0
-404.1102382758987 0.8691665419553803 0.0
-402.0805790846836 0.15666654195538032 0
0.34
-358.14936445904226 -0.6697834937237461 0
-358.51499678458714 0.042716506276253896 0.0
-358.04990837776666 0.680216506276254 0.0
-357.4322210351741 1.242716506276254 0.0
-356.8236353255974 1.7302165062762538 0.0
-356.247317907344 2.142716506276254 0.0
-355.7171907139033 2.480216506276254 0.0
-355.25696941142695 2.742716506276254 0.0
-354.89072293841247 2.930216506276254 0.0
-354.6514740785734 3.042716506276254 0.0
-354.54789145783576 3.080216506276254 0.0
-354.651474078574 3.042716506276254 0.0
-354.8907229384134 2.930216506276254 0.0
-355.2569694114282 2.742716506276254 0.0
-355.7171907139047 2.480216506276254 0.0
-356.2473179073455 2.142716506276254 0.0
-356.8236353255989 1.7302165062762538 0.0
-357.4322210351754 1.242716506276254 0.0
-358.04990837776796 0.680216506276254 0.0
-358.51499678458856 0.042716506276253896 0.0
-358.1493644590437 -0.6697834937237461 0
0.45
-153.08587907042295 -1.1888206453689418 0
-151.62342796355497 -0.4763206453689418 0.0
-150.1220690500043 0.16117935463105826 0.0
-148.94102543105683 0.7236793546310583 0.0
-147.9901784152297 1.211179354631058 0.0
-147.19582101145136 1.6236793546310582 0.0
-146.52244314713732 1.961179354631058 0.0
-145.96734348312958 2.2236793546310585 0.0
-145.54436755802195 2.4111793546310585 0.0
-145.27809806561564 2.5236793546310583 0.0
-145.17364679077534 2.561179354631058 0.0
-145.27809806561697 2.5236793546310583 0.0
-145.5443675580246 2.4111793546310585 0.0
-145.9673434831335 2.2236793546310585 0.0
-146.52244314714235 1.961179354631058 0.0
-147.19582101145699 1.6236793546310582 0.0
-147.9901784152358 1.211179354631058 0.0
-148.9410254310632 0.7236793546310583 0.0
-150.12206905001065 0.16117935463105826 0.0
-151.62342796356128 -0.4763206453689418 0.0
-153.08587907042923 -1.1888206453689418 0
0.56
124.79376033922327 -1.162220607360314 0
127.14542404083947 -0.44972060736031405 0.0
128.90104622984057 0.18777939263968602 0.0
130.04036324466108 0.750279392639686 0.0
130.82521091318438 1.2377793926396858 0.0
131.42480945753923 1.650279392639686 0.0
131.92227589913 1.9877793926396858 0.0
132.33802521959805 2.250279392639686 0.0
132.66090412562917 2.437779392639686 0.0
132.86400671850402 2.550279392639686 0.0
132.9450436242205 2.587779392639686 0.0
132.8640067185029 2.550279392639686 0.0
132.66090412562693 2.437779392639686 0.0
132.33802521959478 2.250279392639686 0.0
131.92227589912588 1.9877793926396858 0.0
131.42480945753445 1.650279392639686 0.0
130.8252109131791 1.2377793926396858 0.0
130.0403632446555 0.750279392639686 0.0
128.9010462298348 0.18777939263968602 0.0
127.14542404083356 -0.44972060736031405 0.0
124.79376033921731 -1.162220607360314 0
0.67
350.2255328607452 -0.6021920926271441 0
351.8891574469401 0.1103079073728559 0.0
352.88245519237756 0.747807907372856 0.0
353.1285367835988 1.3103079073728559 0.0
353.06241593146495 1.7978079073728557 0.0
352.976266998058 2.2103079073728558 0.0
352.9693064867553 2.5478079073728557 0.0
353.03448083646236 2.810307907372856 0.0
353.1293537440043 2.997807907372856 0.0
353.2025257440091 3.1103079073728557 0.0
353.24384080545684 3.1478079073728558 0.0
353.20252574401013 3.1103079073728557 0.0
353.1293537440065 2.997807907372856 0.0
353.03448083646566 2.810307907372856 0.0
352.96930648675976 2.5478079073728557 0.0
352.9762669980636 2.2103079073728558 0.0
353.0624159314714 1.7978079073728557 0.0
353.128536783606 1.3103079073728559 0.0
352.88245519238546 0.747807907372856 0.0
351.8891574469485 0.1103079073728559 0.0
350.22553286075373 -0.6021920926271441 0
0.78
412.6387712063285 0.23422664323215533 0
413.079017193795 0.9467266432321554 0.0
412.36476879393933 1.5842266432321555 0.0
411.11423220946926 2.1467266432321552 0.0
410.0106595453187 2.634226643232155 0.0
409.2832888944564 3.046726643232155 0.0
408.8895161146428 3.384226643232155 0.0
408.71507721624636 3.6467266432321552 0.0
408.6619734059527 3.8342266432321552 0.0
408.6549110997504 3.946726643232155 0.0
408.6709581251855 3.984226643232155 0.0
408.65491109975096 3.946726643232155 0.0
408.66197340595363 3.8342266432321552 0.0
408.7150772162475 3.6467266432321552 0.0
408.8895161146441 3.384226643232155 0.0
409.2832888944575 3.046726643232155 0.0
410.0106595453195 2.634226643232155 0.0
411.1142322094698 2.1467266432321552 0.0
412.3647687939397 1.5842266432321555 0.0
413.0790171937952 0.9467266432321554 0.0
